nevada,Cody Martin,11,SR,F,6-7,205,Mocksville, NC,Oak Hill Academy (VA),70 (2014), 12.1 Pts, 4.5 Reb, 4.9 Ast,
nevada,Jazz Johnson,22,JR,G,5-10,195,Lake Oswego, OR,Lake Oswego HS,, 11.0 Pts, 1.8 Reb, 1.5 Ast,
nevada,Tre'Shawn Thurman,0,SR,F,6-7,230,Omaha, NE,Omaha Central,, 8.2 Pts, 5.8 Reb, 1.7 Ast,
nevada,Trey Porter,15,SR,F,6-11,230,Woodbridge, VA,Potomac,, 7.2 Pts, 4.7 Reb, 0.5 Ast,
nevada,Jordan Brown,21,FR,F,6-11,210,Roseville, CA,Prolific Prep,20 (2018), 3.0 Pts, 2.1 Reb, 0.5 Ast,
nevada,Corey Henson,2,SR,G,6-3,175,Upper Marlboro, MD,DeMatha Catholic HS,, 2.7 Pts, 0.9 Reb, 0.7 Ast,
nevada,Nisre Zouzoua,5,JR,G,6-2,200,Brockton, MA,Boston Trinity HS,, 1.3 Pts, 1.0 Reb, 0.6 Ast,
nevada,David Cunningham,20,SR,G,6-4,195,Sacramento, CA,Bella Vista HS,, 0.0 Pts, 0.3 Reb, 0.0 Ast,
nevada,Zach Wurm,54,JR,F,6-4,216,Reno, NV,Bishop Manogue HS,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
nevada,JoJo Anderson,12,JR,G,6-3,170,Houston, TX,La Lumiere School,,,
nevada,Lindsey Drew,14,SR,G,6-4,180,Encino, CA,Fairfax HS,,,
nevada,Jalen Harris,1,JR,G,6-5,195,Duncanville, TX,Ducanville High School,,,
nevada,K.J. Hymes,42,FR,F,6-11,210,Phoenix, AZ,Hillcrest Prep,,,
nevada,Vincent Lee,40,FR,F,6-9,215,Midlothian, TX,Midlothian HS,,,
nevada,Jalen Townsell,23,FR,F,6-7,198,Sparks, NV,Spanish Springs HS,,,
cincinnati,Jarron Cumberland,34,JR,G,6-5,205,Wilmington, OH,Wilmington High School,67 (2016), 18.8 Pts, 4.4 Reb, 3.6 Ast,
cincinnati,Keith Williams,2,SO,G,6-5,210,Brooklyn, NY,Bishop Loughlin Memorial High School,, 9.9 Pts, 3.2 Reb, 1.1 Ast,
cincinnati,Tre Scott,13,JR,F,6-8,225,Darien, GA,McIntosh County Academy,, 9.3 Pts, 6.9 Reb, 1.5 Ast,
cincinnati,Justin Jenifer,3,SR,G,5-10,175,Baltimore, MD,Milford Mill Academy (MD),, 8.6 Pts, 1.7 Reb, 2.9 Ast,
cincinnati,Cane Broome,15,SR,G,6-0,165,East Hartford, CT,East Hartford (St. Thomas More),, 8.3 Pts, 1.7 Reb, 2.2 Ast,
cincinnati,Nysier Brooks,33,JR,C,6-11,240,Philadelphia, PA,Life Center Academy,, 8.1 Pts, 6.3 Reb, 0.4 Ast,
cincinnati,Rashawn Fredericks,10,JR,G,6-5,200,St. Croix, U.S. Virgin Islands,Chamberlain HS,, 2.3 Pts, 2.2 Reb, 0.2 Ast,
cincinnati,Trevor Moore,5,SO,G,6-5,195,Houston, TX,South Kent School,, 2.3 Pts, 1.4 Reb, 0.5 Ast,
cincinnati,Logan Johnson,0,FR,G,6-2,175,Mountain View, CA,Saint Francis HS,, 2.0 Pts, 1.2 Reb, 0.7 Ast,
cincinnati,Mamoudou Diarra,20,FR,F,6-9,215,Bamako, Mali,22ft Basketball Academy,, 2.3 Pts, 1.9 Reb, 0.3 Ast,
cincinnati,Eliel Nsoseme,22,SO,F,6-9,225,Kinshasa, Democratic Republic of the Congo,The RISE Centre Academy,, 1.3 Pts, 3.2 Reb, 0.1 Ast,
cincinnati,Sam Martin,31,SO,G,5-10,170,Cincinnati, OH,Summit Country Day School,, 0.8 Pts, 0.0 Reb, 0.5 Ast,
cincinnati,John Koz,32,JR,G,6-1,200,Cleveland, OH,Bay High School,, 0.4 Pts, 0.4 Reb, 0.0 Ast,
cincinnati,Laquill Hardnett,11,FR,F,6-8,210,Philadelphia, PA,Perry Hall HS,,,
cincinnati,Prince Gillam Toyambi,24,FR,F,6-7,225,Kinshasa, Democratic Republic of the Congo,Fresno HS,,,
wofford,Fletcher Magee,3,SR,G,6-4,200,Orlando, FL,The First Academy, 20.3 Pts, 2.5 Reb, 1.6 Ast,
wofford,Cameron Jackson,33,SR,F,6-8,250,Winchester, VA,John Handley HS, 14.5 Pts, 7.6 Reb, 2.8 Ast,
wofford,Nathan Hoover,10,JR,G,6-4,185,Memphis, TN,Arlington High School, 13.6 Pts, 2.5 Reb, 1.0 Ast,
wofford,Storm Murphy,5,SO,G,5-11,180,Middleton, WI,Middleton High School, 8.0 Pts, 1.8 Reb, 3.3 Ast,
wofford,Keve Aluma,24,SO,F,6-9,230,Berlin, MD,Stephen Decatur High School, 6.9 Pts, 6.8 Reb, 1.0 Ast,
wofford,Tray Hollowell,21,SO,G,6-2,185,Hopkinsville, KY,University Heights Academy, 4.9 Pts, 1.6 Reb, 1.1 Ast,
wofford,Chevez Goodwin,1,SO,F,6-9,225,Blythewood, SC,Hamnond School, 4.3 Pts, 4.3 Reb, 0.2 Ast,
wofford,Matthew Pegram,50,SR,C,6-11,260,Mt. Pleasant, SC,Wando HS, 4.8 Pts, 3.6 Reb, 0.8 Ast,
wofford,Ryan Larson,11,FR,G,6-1,175,St Paul, MN,Cretin-Durham Hall HS, 3.0 Pts, 1.2 Reb, 2.2 Ast,
wofford,Donovan Theme-Love,31,JR,G,6-1,190,Providence, RI,New Hampton School, 1.8 Pts, 1.4 Reb, 1.1 Ast,
wofford,Trevor Stumpe,15,JR,G,6-5,215,Plainfield, IL,Plainfield North HS, 2.5 Pts, 1.1 Reb, 1.0 Ast,
wofford,Michael Manning Jr.,2,SO,F,6-9,210,Memphis, TN,Lausanne Collegiate School, 1.0 Pts, 0.8 Reb, 0.1 Ast,
wofford,Alex Michael,12,FR,F,6-6,205,Greensboro, NC,Greensboro Day School, 0.6 Pts, 0.4 Reb, 0.2 Ast,
wofford,Drew Cottrell,14,FR,G,6-4,190,Flowery Branch, GA,Lakeview Academy, 0.2 Pts, 0.4 Reb, 0.1 Ast,
wofford,Isaiah Bigelow,4,FR,G,6-7,185,Greensboro, NC,Ben L. Smith HS,,
wofford,Messiah Jones,25,FR,F,6-6,215,Chicago, IL,Simeon HS,,
virginia-commonwealth,Marcus Evans,2,JR,G,6-2,190,Chesapeake, VA,Cape Henry Collegiate School (VA),, 13.6 Pts, 3.1 Reb, 3.2 Ast,
virginia-commonwealth,De'Riante Jenkins,0,JR,G,6-5,195,Eutawville, SC,West Oak Academy,47 (2016), 11.3 Pts, 3.9 Reb, 2.0 Ast,
virginia-commonwealth,Issac Vann,23,JR,F,6-6,210,Bridgeport, CT,Bunnell High School,, 10.8 Pts, 3.6 Reb, 2.2 Ast,
virginia-commonwealth,Marcus Santos-Silva,14,SO,F,6-7,250,Taunton, MA,Vermont Academy,, 10.0 Pts, 7.4 Reb, 0.7 Ast,
virginia-commonwealth,Vince Williams,10,FR,G,6-6,210,Toledo, OH,St. John's Jesuit HS,, 4.9 Pts, 3.3 Reb, 1.0 Ast,
virginia-commonwealth,Mike'l Simms,1,JR,G,6-5,210,Richmond, VA,Highland Springs High School,, 4.7 Pts, 2.0 Reb, 0.7 Ast,
virginia-commonwealth,Sean Mobley,5,SO,F,6-8,225,Cocoa Beach, FL,Montverde Academy,, 4.2 Pts, 2.5 Reb, 1.3 Ast,
virginia-commonwealth,Malik Crowfield,13,JR,G,6-4,195,Laplace, LA,Riverside Academy,, 3.7 Pts, 1.6 Reb, 0.9 Ast,
virginia-commonwealth,Corey Douglas,4,SO,F,6-8,215,Louisville, KY,Fork Union Military Academy,, 3.5 Pts, 3.5 Reb, 0.4 Ast,
virginia-commonwealth,Michael Gilmore,22,SR,F,6-10,210,Jacksonville, FL,Rickards HS,, 2.8 Pts, 2.4 Reb, 0.3 Ast,
virginia-commonwealth,P.J. Byrd,24,FR,G,6-1,185,Houston, TX,Bush HS,, 1.2 Pts, 0.5 Reb, 1.1 Ast,
virginia-commonwealth,KeShawn Curry,11,FR,G,6-4,175,Jacksonville, FL,Fork Union Military Academy,, 2.1 Pts, 0.7 Reb, 0.1 Ast,
virginia-commonwealth,Xavier Jackson,15,SR,G,6-3,190,Hinesville, GA,Oceanside High School,, 0.0 Pts, 0.4 Reb, 0.0 Ast,
virginia-commonwealth,Dylan Sheehy-Guiseppi,12,SO,G,6-1,195,Lake Havasu City, AZ,Saint Frances High School,, 0.0 Pts, 0.3 Reb, 0.2 Ast,
syracuse,Tyus Battle,25,JR,G,6-6,205,Edison, NJ,Gill ST. Bernard's School,31 (2016), 17.2 Pts, 3.3 Reb, 2.5 Ast,
syracuse,Elijah Hughes,33,JR,F,6-6,215,Beacon, NY,John F. Kennedy Catholic High School,, 13.7 Pts, 4.3 Reb, 1.5 Ast,
syracuse,Oshae Brissett,11,SO,F,6-8,210,Mississauga, Canada,Athlete Institute Prep,, 12.4 Pts, 7.5 Reb, 1.8 Ast,
syracuse,Frank Howard,23,SR,G,6-5,205,Suitland, MD,Paul IV HS,79 (2015), 8.9 Pts, 2.0 Reb, 2.9 Ast,
syracuse,Buddy Boeheim,35,FR,G,6-5,188,Fayetteville, NY,Brewster Academy,, 6.8 Pts, 1.6 Reb, 1.0 Ast,
syracuse,Paschal Chukwu,13,SR,C,7-2,228,Westport, CT,Fairfield Prep,66 (2014), 4.4 Pts, 5.4 Reb, 0.2 Ast,
syracuse,Marek Dolezaj,21,SO,F,6-10,180,Bratislava, Slovakia,MBK Karlovka Bratislava,, 4.1 Pts, 3.5 Reb, 1.6 Ast,
syracuse,Jalen Carey,5,FR,G,6-3,168,Harlem, NJ,Immaculate Conception HS,52 (2018), 3.5 Pts, 1.6 Reb, 1.0 Ast,
syracuse,Bourama Sidibe,34,SO,F,6-10,205,Bamako, Mali,Saint Benedict's Preparatory School,, 1.9 Pts, 2.7 Reb, 0.2 Ast,
syracuse,Robert Braswell,20,FR,F,6-9,184,Jacksonville, FL,,, 2.2 Pts, 0.8 Reb, 0.4 Ast,
syracuse,Ky Feldman,54,SR,G,5-10,155,Agoura Hills, CA,Agoura HS,, 0.3 Pts, 0.2 Reb, 0.0 Ast,
syracuse,Adrian Autry,0,SR,G,6-0,185,Jamesville, NY,Jamesville-DeWitt HS,, 0.0 Pts, 0.1 Reb, 0.1 Ast,
syracuse,Antonio Balandi,4,SR,F,6-6,210,Portland, OR,International School of Ouagadougou,, 0.0 Pts, 0.3 Reb, 0.0 Ast,
syracuse,Ray Featherston,32,JR,G,5-8,150,Westport, CT,Fairfield College Preparatory School,, 0.0 Pts, 0.0 Reb, 0.3 Ast,
syracuse,Brendan Paul,12,FR,G,6-2,177,Shaker Heights, OH,Brewster Academy,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
syracuse,Howard Washington,10,SO,G,6-3,180,Buffalo, NY,Athlete Institute Prep,, 0.0 Pts, 1.3 Reb, 0.3 Ast,
syracuse,Shaun Belbey,24,SR,G,5-10,165,Brick, NJ,Uniondale HS,,,
mississippi,Breein Tyree,4,JR,G,6-2,195,Somerset, NJ,St. Joseph High School, 17.9 Pts, 2.9 Reb, 2.8 Ast,
mississippi,Terence Davis,3,SR,G,6-4,205,Southaven, MS,Southaven HS, 15.2 Pts, 5.8 Reb, 3.5 Ast,
mississippi,Devontae Shuler,2,SO,G,6-2,192,Irmo, SC,Oak Hill Academy, 10.3 Pts, 4.2 Reb, 3.0 Ast,
mississippi,Bruce Stevens,12,SR,F,6-8,252,Louin, MS,Bay Springs High School, 8.5 Pts, 4.4 Reb, 0.8 Ast,
mississippi,Blake Hinson,0,FR,G,6-7,229,Deltona, FL,Sunrise Christian Academy HS, 8.3 Pts, 2.9 Reb, 1.1 Ast,
mississippi,KJ Buffen,14,FR,F,6-7,220,Gainesville, GA,Gainesville HS, 6.0 Pts, 4.4 Reb, 1.2 Ast,
mississippi,Dominik Olejniczak,13,JR,C,7-0,260,Torun, Poland,SMS Cetniewo Sports Academy, 5.3 Pts, 3.0 Reb, 0.7 Ast,
mississippi,D.C. Davis,20,SR,G,5-11,185,Purvis, MS,Purvis High School, 2.2 Pts, 1.5 Reb, 0.8 Ast,
mississippi,Luis Rodriguez,15,FR,G,6-6,202,Los Angeles, CA,Woodstock Academy HS, 1.1 Pts, 1.1 Reb, 0.6 Ast,
mississippi,Brian Halums,5,JR,G,6-5,188,Hollandale, MS,, 1.8 Pts, 0.4 Reb, 0.2 Ast,
mississippi,Zach Naylor,1,JR,F,6-8,220,Houston, TX,, 0.7 Pts, 0.9 Reb, 0.3 Ast,
mississippi,Antonio Morgano,30,SO,G,5-10,173,Morgantown, WV,Morgantown High School, 0.3 Pts, 0.2 Reb, 0.0 Ast,
mississippi,Carlos Curry,10,FR,F,6-11,235,Albany, GA,Dougherty Comprehensive HS,,
mississippi,John McBride,33,FR,G,6-5,216,Memphis, TN,Memphis University School HS,,
mississippi,Franco Miller Jr,11,FR,G,6-2,202,Freeport, Bahamas,Crestwood Prep HS,,
utah-state,Sam Merrill,5,JR,G,6-5,210,Bountiful, UT,Bountiful HIgh School, 20.9 Pts, 3.9 Reb, 4.2 Ast,
utah-state,Neemias Queta,23,FR,C,6-11,225,Barreiro, ,, 11.8 Pts, 8.9 Reb, 1.6 Ast,
utah-state,Diogo Brito,24,JR,G,6-5,205,Povoa de Varzim, ,Mountain Mission High School, 8.2 Pts, 4.2 Reb, 2.2 Ast,
utah-state,Brock Miller,22,FR,G,6-6,200,Sandy, UT,Brighton High School, 8.1 Pts, 1.8 Reb, 1.2 Ast,
utah-state,Quinn Taylor,10,SR,F,6-8,240,Houston, TX,Langham Creek HS, 8.0 Pts, 6.2 Reb, 2.1 Ast,
utah-state,Dwayne Brown Jr.,2,SR,F,6-6,220,Conyers, GA,Rockdale County High School, 6.1 Pts, 2.5 Reb, 0.6 Ast,
utah-state,Abel Porter,15,SO,G,6-3,195,Farmington, UT,Davis High School, 5.5 Pts, 2.3 Reb, 2.8 Ast,
utah-state,Justin Bean,12,FR,F,6-7,210,Moore, OK,Southmoore HS, 4.1 Pts, 3.8 Reb, 0.8 Ast,
utah-state,Tauriawn Knight,1,FR,G,6-1,170,Oklahoma City, OK,Edmond Santa Fe HS, 3.5 Pts, 1.2 Reb, 0.8 Ast,
utah-state,John Knight III,3,SO,G,6-2,195,Jackson, MS,, 7.8 Pts, 3.9 Reb, 1.2 Ast,
utah-state,Crew Ainge,4,SO,G,5-11,180,Wellesley, MA,Kimball Union Academy, 2.8 Pts, 2.3 Reb, 1.6 Ast,
utah-state,Ben Fakira,21,FR,F,6-10,240,Sydney, Australia,, 1.4 Pts, 1.5 Reb, 0.1 Ast,
utah-state,Alek Johnson,30,FR,G,6-4,210,Evanston, WY,Evanston HS, 0.3 Pts, 0.4 Reb, 0.1 Ast,
utah-state,Roche Grootfaam,14,JR,F,6-8,220,Paramaribo, Suriname,,,
utah-state,Klay Stall,0,SO,C,6-10,240,Chandler, AZ,Basha High School,,
washington,Jaylen Nowell,5,SO,G,6-4,200,Seattle, WA,Garfield High School,66 (2017), 16.2 Pts, 5.3 Reb, 3.1 Ast,
washington,Noah Dickerson,15,SR,F,6-8,245,Atlanta, GA,Montverde Academy (FL),75 (2015), 12.3 Pts, 7.5 Reb, 0.9 Ast,
washington,David Crisp,1,SR,G,6-0,195,Tacoma, WA,Brewster Academy,, 12.2 Pts, 2.1 Reb, 2.7 Ast,
washington,Matisse Thybulle,4,SR,G,6-5,195,Issaquah, WA,Eastside Catholic HS,, 9.1 Pts, 3.1 Reb, 2.1 Ast,
washington,Nahziah Carter,11,SO,F,6-6,205,Rochester, NY,Bishop Kearney High School,, 8.1 Pts, 2.4 Reb, 0.9 Ast,
washington,Dominic Green,22,SR,F,6-6,190,Renton, WA,Hazen HS,, 6.1 Pts, 2.7 Reb, 0.7 Ast,
washington,Hameir Wright,13,SO,F,6-9,215,Albany, NY,The Albany Academy,99 (2017), 2.8 Pts, 2.3 Reb, 0.9 Ast,
washington,Sam Timmins,33,JR,F,6-11,265,Dunedin, New Zealand,Midleton Grange School,, 1.9 Pts, 2.2 Reb, 0.3 Ast,
washington,Jamal Bey,0,FR,G,6-6,200,Las Vegas, NV,Bishop Gorman HS,, 1.0 Pts, 0.6 Reb, 0.3 Ast,
washington,Elijah Hardy,10,FR,G,6-2,170,Oakland, CA,Bishop O'Dowd HS,, 1.2 Pts, 0.0 Reb, 0.0 Ast,
washington,Jason Crandall,12,JR,G,6-0,180,Issaquah, WA,Issaquah High School,, 0.3 Pts, 0.4 Reb, 0.0 Ast,
washington,Reagan Lundeen,34,FR,F,6-6,225,Santa Ana, CA,Mater Dei HS,, 0.5 Pts, 0.0 Reb, 0.0 Ast,
washington,Bryan Penn-Johnson,14,FR,C,7-0,245,Long Beach, CA,Wasatch Academy,, 0.2 Pts, 0.8 Reb, 0.0 Ast,
washington,Quin Barnard,20,JR,G,6-0,175,Bellevue, WA,O'Dea High School,, 0.0 Pts, 0.0 Reb, 0.0 Ast,
washington,Travis Rice,30,JR,G,6-2,185,Las Vegas, NV,Bishop Gorman High School,, 0.0 Pts, 0.1 Reb, 0.0 Ast,
washington,Jonah Geron,23,,G,6-5,175,San Joaquin, CA,San Juaquin HS,,,
washington,Noah Neubauer,21,,G,6-2,175,Seattle, WA,Garfield HS,,,
washington,Nate Roberts,24,FR,F,6-10,235,Washington, DC,Brewster Academy,,,
washington,Riley Sorn,52,FR,C,7-4,245,Richland, WA,Richland HS,,,
central-florida,B.J. Taylor,1,SR,G,6-2,195,Orlando, FL,Boone HS, 15.9 Pts, 2.3 Reb, 3.2 Ast,
central-florida,Aubrey Dawkins,15,JR,G,6-6,205,Durham, NC,New Hampton Prep (NH), 15.6 Pts, 5.0 Reb, 1.4 Ast,
central-florida,Tacko Fall,24,SR,C,7-6,310,Dakar, Senegal,Liberty Christian Prep (FL), 11.1 Pts, 7.6 Reb, 0.5 Ast,
central-florida,Collin Smith,35,SO,F,6-11,240,Jacksonville, FL,The Bolles School, 8.0 Pts, 5.2 Reb, 1.5 Ast,
central-florida,Terrell Allen,2,JR,G,6-3,185,Upper Marlboro, MD,DeMatha Catholic High School, 6.7 Pts, 3.2 Reb, 4.3 Ast,
central-florida,Chad Brown,21,SR,F,6-9,245,Deltona, FL,Deltona HS, 4.5 Pts, 5.0 Reb, 0.4 Ast,
central-florida,Dayon Griffin,10,SR,G,6-4,210,Saint Petersburg, FL,St. Petersburg HS, 4.6 Pts, 2.1 Reb, 1.1 Ast,
central-florida,Frank Bertz,20,JR,G,6-5,180,Hesperia, CA,, 3.1 Pts, 1.4 Reb, 0.5 Ast,
central-florida,Ceasar DeJesus,4,SO,G,6-2,190,West New York, NJ,Mount Zion Baptist Christian School, 3.4 Pts, 0.9 Reb, 0.7 Ast,
central-florida,Xavier Grant,12,FR,G,6-3,180,Fort Lauderdale, FL,, 1.2 Pts, 0.3 Reb, 0.0 Ast,
central-florida,Chance McSpadden,22,JR,G,6-4,185,Winter Haven, FL,Winter Haven HS, 0.9 Pts, 1.9 Reb, 0.4 Ast,
central-florida,Ryan Anders,25,FR,F,6-6,220,Tampa, FL,, 0.3 Pts, 0.4 Reb, 0.1 Ast,
central-florida,Levy Renaud,13,FR,G,6-2,180,Fort Lauderdale, FL,NSU University School, 0.0 Pts, 0.0 Reb, 0.0 Ast,
central-florida,Anthony Catotti,31,SR,G,6-4,200,Oviedo, FL,Seminole High School,,
central-florida,Myles Douglas,5,SO,F,6-8,215,Edgewood, MD,Paul VI High School,,
central-florida,Ibrahim Famouke Doumbia,14,SO,F,6-7,205,Bamako, Mali,Trent Internationale School,,
central-florida,Dre Fuller Jr.,3,FR,G,6-5,210,Fayetteville, NC,,,
central-florida,Rokas Ulvydas,11,JR,F,6-11,245,Kaunas, Lithuania,Mt. Zion Prep HS,,
baylor,Makai Mason,10,SR,G,6-1,185,Greenfield, MA,Hotchkiss School,, 14.9 Pts, 2.5 Reb, 3.4 Ast,
baylor,Jared Butler,12,FR,G,6-3,185,Reserce, LA,Riverside Academy,95 (2018), 10.2 Pts, 3.1 Reb, 2.7 Ast,
baylor,Mario Kegler,4,SO,G,6-7,230,Jackson, MS,Oak Hill Academy,48 (2016), 10.5 Pts, 5.8 Reb, 1.3 Ast,
baylor,Devonte Bandoo,2,JR,G,6-3,195,Brampton, Canada,,, 8.4 Pts, 2.2 Reb, 1.4 Ast,
baylor,King McClure,3,SR,G,6-3,215,Dallas, TX,Triple A Academy (TX),66 (2015), 9.0 Pts, 5.3 Reb, 2.1 Ast,
baylor,Mark Vital,11,SO,G,6-5,230,Lake Charles, LA,Prime Prep Academy,79 (2016), 7.2 Pts, 7.2 Reb, 2.0 Ast,
baylor,Tristan Clark,25,SO,F,6-9,240,San Antonio, TX,Findlay College Prep,, 14.6 Pts, 6.3 Reb, 1.6 Ast,
baylor,Matthew Mayer,24,FR,G,6-9,200,Austin, TX,Westlake HS,86 (2018), 4.6 Pts, 2.0 Reb, 0.8 Ast,
baylor,Freddie Gillespie,33,JR,F,6-8,240,St. Paul, MN,,, 5.3 Pts, 4.4 Reb, 0.3 Ast,
baylor,Flo Thamba,0,FR,F,6-10,245,Kinshasa, Democratic Republic of the Congo,Mountain Mission School,, 1.8 Pts, 2.2 Reb, 0.3 Ast,
baylor,Darius Allen,1,JR,G,6-4,205,Melbourne, FL,,, 2.0 Pts, 0.9 Reb, 0.4 Ast,
baylor,Obim Okeke,15,JR,G,6-1,225,Las Vegas, NV,Bishop Gorman High School,, 1.1 Pts, 0.3 Reb, 0.0 Ast,
baylor,Jake Lindsey,22,SR,G,6-5,200,Houston, TX,Olympus HS,,,
baylor,Davion Mitchell,45,SO,G,6-1,200,Hinesville, GA,Liberty County High School,58 (2017),,
baylor,Jackson Moffatt,13,FR,G,6-6,210,Magnolia, TX,Magnolia HS,,,
baylor,MaCio Teague,5,JR,G,6-3,190,Cincinnati, OH,Walnut HIlls High School,,,
oklahoma,Christian James,0,SR,G,6-4,213,Houston, TX,Bellaire HS,, 14.6 Pts, 6.2 Reb, 1.9 Ast,
oklahoma,Brady Manek,35,SO,F,6-9,222,Harrah, OK,Harrah High School,, 12.2 Pts, 5.9 Reb, 0.8 Ast,
oklahoma,Kristian Doolittle,21,JR,F,6-7,232,Edmond, OK,Edmond Memorial High School,97 (2016), 11.3 Pts, 7.1 Reb, 1.6 Ast,
oklahoma,Rashard Odomes,1,SR,G,6-6,217,Copperas Cove, TX,Copperas Cove HS,, 6.9 Pts, 2.5 Reb, 1.1 Ast,
oklahoma,Miles Reynolds,3,SR,G,6-3,176,Chicago, IL,Whitney Young HS,, 6.7 Pts, 2.4 Reb, 1.1 Ast,
oklahoma,Aaron Calixte,2,SR,G,5-11,179,Stoughton, MA,Stoughton,, 6.6 Pts, 1.8 Reb, 2.1 Ast,
oklahoma,Jamal Bieniemy,24,FR,G,6-4,181,Katy, TX,Tompkins HS,, 4.9 Pts, 2.4 Reb, 3.5 Ast,
oklahoma,Jamuni McNeace,4,SR,C,6-10,232,Kankakee, IL,Allen HS,, 4.7 Pts, 3.5 Reb, 0.4 Ast,
oklahoma,Matt Freeman,5,JR,F,6-10,229,Auckland, New Zealand,Westlake Boys High School,, 3.2 Pts, 1.5 Reb, 0.3 Ast,
oklahoma,Hannes Polla,44,SO,C,6-11,267,Lahti, Finland,Helsinki Basketball Academy,, 1.1 Pts, 0.7 Reb, 0.0 Ast,
oklahoma,Patrick Geha,22,SR,F,6-5,212,Leawood, KS,Rockhurst High School,, 1.0 Pts, 0.0 Reb, 0.0 Ast,
oklahoma,Kur Kuath,52,JR,F,6-10,204,Biemnon, South Sudan,,, 1.0 Pts, 0.8 Reb, 0.2 Ast,
oklahoma,Read Streller,32,SO,F,6-8,237,Edmond, OK,Oklahoma Christian School,, 0.0 Pts, 0.3 Reb, 0.0 Ast,
oklahoma,Ty Lazenby,14,SR,G,6-5,209,Glencoe, OK,Glencoe High School,,,
oklahoma,Austin Reaves,12,JR,G,6-5,180,Newark, AR,Cedar Ridge High School,,,
oklahoma,Luke Stephenson,30,SR,G,6-3,198,Lubbock, TX,Lubbock Trinity HS,,,
iowa,Tyler Cook,25,JR,F,6-9,250,St. Louis, MO,Chaminade College Preparatory School,63 (2016), 14.5 Pts, 7.6 Reb, 2.4 Ast,
iowa,Luka Garza,55,SO,F,6-11,245,Washington, DC,Maret High School,93 (2017), 13.1 Pts, 4.5 Reb, 0.9 Ast,
iowa,Jordan Bohannon,3,JR,G,6-1,185,Marion, IA,Linn-Mar High School,, 11.6 Pts, 2.4 Reb, 3.4 Ast,
iowa,Joe Wieskamp,10,FR,G,6-6,205,Muscatine, IA,Muscatine HS,54 (2018), 11.1 Pts, 4.9 Reb, 1.1 Ast,
iowa,Isaiah Moss,4,JR,G,6-5,208,Chicago, IL,Simeon HS,, 9.2 Pts, 2.9 Reb, 1.8 Ast,
iowa,Nicholas Baer,51,SR,F,6-7,218,Bettendorf, IA,Bettendorf HS,, 6.7 Pts, 4.6 Reb, 1.3 Ast,
iowa,Ryan Kriener,15,JR,F,6-9,255,Spirit Lake, IA,Spirit Lake High School,, 5.7 Pts, 3.0 Reb, 0.7 Ast,
iowa,Connor McCaffery,30,FR,G,6-5,205,Iowa City, IA,West High School,, 4.4 Pts, 1.4 Reb, 3.0 Ast,
iowa,Maishe Dailey,1,JR,G,6-7,200,Beachwood, OH,Beachwood High School,, 2.5 Pts, 1.5 Reb, 0.9 Ast,
iowa,Riley Till,20,SO,F,6-7,205,Dubuque, IA,Wahlert Catholic High School,, 1.4 Pts, 0.6 Reb, 0.3 Ast,
iowa,Austin Ash,13,FR,G,6-2,170,Cedar Rapids, IA,Mount Vernon HS,, 1.7 Pts, 0.6 Reb, 0.4 Ast,
iowa,Nicolas Hobbs,24,SO,G,6-2,200,Chicago, IL,Fenwick HS,, 1.3 Pts, 0.3 Reb, 0.5 Ast,
iowa,Cordell Pemsl,35,JR,F,6-8,230,Dubuque, IA,Wahlert Catholic High School,, 4.0 Pts, 4.0 Reb, 1.0 Ast,
iowa,Michael Baer,0,SO,F,6-6,200,Bettendorf, IA,Bettendorf HS,, 0.7 Pts, 0.4 Reb, 0.0 Ast,
iowa,CJ Fredrick,5,FR,G,6-3,190,Cincinnati, OH,Covington HS,,,
iowa,Jack Nunge,2,SO,F,6-11,235,Newburgh, IN,Castle High School,,,
seton-hall,Myles Powell,13,JR,G,6-2,195,Trenton, NJ,South Kent School,100 (2016), 23.1 Pts, 4.0 Reb, 2.9 Ast,
seton-hall,Myles Cale,22,SO,G,6-6,210,Middletown, DE,Appoquinimink High School,79 (2017), 10.2 Pts, 4.1 Reb, 1.2 Ast,
seton-hall,Quincy McKnight,0,JR,G,6-4,185,Bridgeport, CT,St. Joseph's HS,, 9.4 Pts, 2.7 Reb, 3.9 Ast,
seton-hall,Michael Nzei,1,SR,F,6-8,205,Makurdi, Nigeria,Our Savior New American HS,, 9.0 Pts, 5.2 Reb, 1.0 Ast,
seton-hall,Sandro Mamukelashvili,23,SO,F,6-10,230,Tbilisi, Georgia,Montverde Academy,, 8.9 Pts, 7.8 Reb, 1.6 Ast,
seton-hall,Taurean Thompson,15,SO,F,6-11,215,New York, NY,Brewster Academy,84 (2016), 4.6 Pts, 2.3 Reb, 0.1 Ast,
seton-hall,Jared Rhoden,14,FR,G,6-6,205,Baldwin, NY,,, 3.4 Pts, 2.6 Reb, 0.4 Ast,
seton-hall,Anthony Nelson,2,FR,G,6-4,175,New York, NY,South Kent School,, 2.4 Pts, 1.0 Reb, 1.8 Ast,
seton-hall,Shavar Reynolds,33,SO,G,6-2,195,Manchester, NJ,Manchester Township High School,, 2.0 Pts, 1.0 Reb, 0.6 Ast,
